ensemblID	GSE45827	GSE86374	TCGA
ENSG00000163902	0.5805285	0.4744371	0.4377549225750932
ENSG00000163904	1.0097025	0.2527604	0.06425486557983592
ENSG00000163913	0	0.3426097	0.5900156453822702
ENSG00000163930	0.5340383	0	-0.04228728168914116
ENSG00000163931	-0.9501175	0	-0.6092496112949236
ENSG00000163933	0.5141937	-0.3019918	0.1832135200282651
ENSG00000163938	0.5160078	0	0.15732801626595116
ENSG00000163939	-0.8359051	0	0
ENSG00000163946	1.8200772	0.4070629	0.1834466523580587
ENSG00000163960	1.4820996	-0.2486479	-0.07741452991879655
ENSG00000163961	0.5392093	0.2555836	-0.102800908269279
ENSG00000163964	3.4597576	0.573422	0.8924021905322158
ENSG00000164023	1.5600501	0	-0.5391440584449996
ENSG00000164032	1.9045408	0.6546659	0.5974454282524649
ENSG00000164035	-1.6687309	-1.2784581	-1.4618264945152766
ENSG00000164051	0.4374004	0.4717433	0.3804465669814052
ENSG00000164062	1.2309453	0.6075583	0.45173738538408487
ENSG00000164068	0.3611496	0.2664892	0.17989348516847015
ENSG00000164080	-1.2867218	-0.2499674	-0.07118685419098351
ENSG00000164081	0	0.1505416	0.6516087033517641
ENSG00000164087	0	0.4866098	1.29215817471943
ENSG00000164091	0	0.4266676	-0.22725647570053553
ENSG00000164104	0.7424163	0.5708274	0
ENSG00000164109	2.244759	0.5862383	1.21597346392711
ENSG00000164116	-1.1770515	-0.5093477	-1.202823690574312
ENSG00000164118	0	0	0.05658537275777302
ENSG00000164125	2.1270823	0	0
ENSG00000164134	1.2951265	0	0.5390701787646452
ENSG00000164144	2.7974431	0.3043432	0.6622990579727296
ENSG00000164151	0	0	-0.11334039500950085
ENSG00000164162	1.7551541	0	0.22444282429861
ENSG00000164163	0.8346426	0	-0.07246291168653884
ENSG00000164164	0	0	-0.17468431880873192
ENSG00000164168	0	0	0.0934696325902289
ENSG00000164172	0.917349	0	-0.22213409771712275
ENSG00000164187	0.9931912	0.5503208	0.5445390442326461
ENSG00000164190	3.1240437	0	0.21124060586780097
ENSG00000164219	2.8286604	0.4256437	0.4854343504424762
ENSG00000164244	2.782797	0	0.6965332013404483
ENSG00000164252	1.5298656	0.2268585	0.3827298626498732
ENSG00000164292	1.9853172	0	-0.5114366493969291
ENSG00000164331	1.1797636	0	0.22801201129994914
ENSG00000164338	0	0.1984473	0.19624827261206929
ENSG00000164344	0	-0.3735422	-0.5335993446645328
ENSG00000164366	-0.5096802	0.6520501	0
ENSG00000164402	1.6256862	0.2165793	0.6020693032269555
ENSG00000164403	0	0.3863232	0.5647670744384965
ENSG00000164405	0.3456987	0.4565558	0.5572704152665808
ENSG00000164414	0.574885	0.6155666	0.24601015290517733
ENSG00000164483	0	0	0.214987692627087
ENSG00000164494	0	0	0.2546711848982899
ENSG00000164535	1.8192705	0.3130833	0.5638279505903513
ENSG00000164587	0	-0.4312889	-0.33551144883884354
ENSG00000164597	3.1075833	0	0.5993696419805116
ENSG00000164603	0	-0.2587951	0
ENSG00000164609	0	0.4289545	-0.27225411117196463
ENSG00000164610	-1.0486603	0.339794	-0.19429782370919102
ENSG00000164611	1.2419517	1.0281784	1.863666601220341
ENSG00000164615	0	0.1766202	-0.06482321632566466
ENSG00000164631	3.4041607	0.2615738	0
ENSG00000164647	0	0	-1.2885666962647047
ENSG00000164654	1.606257	0	0.44695226536521404
ENSG00000164715	0.4004324	0	0.4446462855314748
ENSG00000164751	2.6382837	0.3011969	0.2314352750935721
ENSG00000164754	2.7227969	0.8044285	0.14812587896152504
ENSG00000164758	0.849364	0	-0.11435773241605013
ENSG00000164815	1.4724771	0.2760996	0.6678873241118681
ENSG00000164818	0.6986878	0.2872987	0.5044029074369615
ENSG00000164823	1.1132647	0	0
ENSG00000164828	0.7690811	-0.283357	-0.4318089166213541
ENSG00000164880	-1.1403589	0	0.10911617717444765
ENSG00000164885	2.0513979	0.7612383	0.7148820944673494
ENSG00000164896	-0.7613425	0.4969901	0.1989210892548514
ENSG00000164916	0.4438543	0	-0.328603199343955
ENSG00000164933	2.5780598	0	0
ENSG00000164934	1.5382614	0.5299448	0.9181192855181829
ENSG00000164961	1.729847	0.2792272	0.6032010885149036
ENSG00000164967	0	0.182772	-0.0655219976665257
ENSG00000165006	0	0.1400125	-0.17807491371406195
ENSG00000165046	0	0.4618425	0.6115336703107401
ENSG00000165055	2.6505018	0.3661991	0.0641221175424994
ENSG00000165097	1.159852	0.246	0.35492593221694946
ENSG00000165102	2.0800153	-0.2163021	0.24946108276127038
ENSG00000165219	1.7477571	0.3797249	0.5178770032320704
ENSG00000165233	1.1770784	0.2028977	0.9274031023498016
ENSG00000165244	0.6546381	0.2916672	0.7984335418491497
ENSG00000165264	0.4459982	0	0.21839813357143725
ENSG00000165271	0	0.1626795	0.16622801543888802
ENSG00000165275	0	0.1614523	-0.06769432536541997
ENSG00000165280	0.7803295	0.3104124	0.1579343154805947
ENSG00000165282	1.4613465	0	0.4626576759488439
ENSG00000165283	0.6858354	0	0
ENSG00000165322	1.2860566	0	0.14421637089627612
ENSG00000165392	0	-0.5791504	0
ENSG00000165416	-1.6961915	0	0
ENSG00000165458	0	0.1814326	0.17659958415481983
ENSG00000165480	0	0.5124501	1.8217226545948082
ENSG00000165487	1.1686762	0.2772025	0.5490431007340489
ENSG00000165490	0	0	0.8758751303788086
ENSG00000165494	0.6369312	-0.1995643	-0.17408245192532582
ENSG00000165501	1.6720545	0	0.08926700573197943
ENSG00000165502	-0.3661031	0.6705223	-0.32437182797279385
ENSG00000165506	1.1853977	0	0.20079482542156457
ENSG00000165525	3.2634852	0	0.12023757898711607
ENSG00000165526	-1.2170894	0	-0.6765091048303432
ENSG00000165527	2.153569	0	0.34612852048552045
ENSG00000165533	2.0706716	0	0.7890076931520217
ENSG00000165572	0	0	-0.6307131922955208
ENSG00000165609	0.7921391	0	0.2778858764163148
ENSG00000165629	0.6683332	0.1748944	0
ENSG00000165630	1.9030844	0	0
ENSG00000165637	0	0.2545891	-0.14878937353643235
ENSG00000165644	0	0	0.4658371415081102
ENSG00000165646	0	0.4327071	0.34039653169018586
ENSG00000165660	2.2639276	0	0.08322167269903337
ENSG00000165669	0.5691194	0	0.1178973100382435
ENSG00000165671	0	0.2229487	0.3189066452161891
ENSG00000165672	1.3492047	0.5503676	-0.059965258763416907
ENSG00000165684	-0.6215369	0.2517022	0
ENSG00000165688	0	0.4228583	0.11791000458584781
ENSG00000165689	0.7827874	0.1734152	0
ENSG00000165695	0	0.2310072	1.648671168020752
ENSG00000165714	0	0	0.3023197644666561
ENSG00000165724	0	0.2173165	0.23163623109975748
ENSG00000165732	1.1569118	0	-0.10748925536195815
ENSG00000165782	1.3364466	0.1149136	-0.10884997239600258
ENSG00000165792	0.3399874	-0.1927411	-0.260993592587646
ENSG00000165804	-0.7841639	-0.1918409	-0.8474901483741152
ENSG00000165810	-4.9125974	-1.0545388	-3.460879773294738
ENSG00000165861	0.3167473	0.2536513	0
ENSG00000165886	0	0.1695751	0.42252940236317776
ENSG00000165898	1.9302105	0.3195534	0.1744308017225361
ENSG00000165912	-0.9638061	0	0.3728081344424483
ENSG00000165916	1.8895631	0.6651462	0.07305754860091017
ENSG00000165929	1.4540916	0	0.7922452581251077
ENSG00000165934	2.4728981	0.758477	0.4750836181574596
ENSG00000165943	0.6247395	0.2355765	0
ENSG00000165983	3.920753	0	0.3204538007166001
ENSG00000166004	0	0	0.15524193174232995
ENSG00000166012	0.5885325	-1.1800697	-0.29349244282546144
ENSG00000166024	0	0	0.26375766349435664
ENSG00000166033	0.7920471	0.3462453	0
ENSG00000166037	-0.9730813	-0.2833323	-0.4927897325660711
ENSG00000166123	-1.894648	0.3767894	-1.178987484622067
ENSG00000166133	0	0	0.16942380552084776
ENSG00000166135	0.5919102	0.4384812	-0.09572140043673932
ENSG00000166136	-0.5568292	0	-0.20158675126358178
ENSG00000166140	0	0.4350013	0.2865814232813536
ENSG00000166145	1.0340984	0	1.200765860343351
ENSG00000166148	-1.7070175	-0.6315502	-1.9997103659325228
ENSG00000166164	0.6425344	0	-0.26857223808952935
ENSG00000166169	-0.6165653	0	-0.19884201430124357
ENSG00000166170	1.8826684	0	-0.488768102933811
ENSG00000166171	2.7414707	0.8141868	0.9677359299629253
ENSG00000166181	2.1274624	0.1794678	0.1258087344218142
ENSG00000166188	-0.2645506	-0.1941044	-0.8547271130135361
ENSG00000166189	NA	NA	NA
ENSG00000166197	3.5172224	0.2640497	0.13823413556130598
ENSG00000166200	0.3217164	-0.3335828	-0.29796200101583686
ENSG00000166228	1.6080247	0.3522505	0
ENSG00000166233	3.5849506	-0.2950212	0.150630734453007
ENSG00000166260	-1.032671	0	-0.10228211871657276
ENSG00000166261	0	-0.1158782	-0.4316014636062452
ENSG00000166262	0	0	0.858083580493302
ENSG00000166263	0	0	0.7500088483349749
ENSG00000166266	-0.2544413	0	-0.07287366240339352
ENSG00000166272	0	0.3836415	0.23722106554120687
ENSG00000166295	0.7376383	0.2286064	-0.29736316012296204
ENSG00000166311	0	0.4405708	0.07511301520153892
ENSG00000166321	0	0	-0.3515004772003502
ENSG00000166326	0	0.2770745	0.2899848394419617
ENSG00000166337	0	0	0.0770742628686921
ENSG00000166377	0	0	0.2601393852907068
ENSG00000166428	0	0.4193695	0.41766317147194226
ENSG00000166439	-0.8385373	-0.1858347	0
ENSG00000166441	-1.5952271	0.5031112	-0.12627863583836627
ENSG00000166451	-0.3156581	0	0.1717683620042909
ENSG00000166454	0	-0.5357157	-0.42564048344668637
ENSG00000166455	0	0.3737921	0.40046374588513395
ENSG00000166471	4.035599	0	0.9765997277961646
ENSG00000166477	2.6985243	0.9149195	0.9843670885598698
ENSG00000166479	0	0.2817546	-0.1465172504083868
ENSG00000166482	0	-0.7114449	-2.438834837789756
ENSG00000166484	0	-0.1546319	-0.5857690993071418
ENSG00000166508	-0.9472287	0	-0.22179203299189382
ENSG00000166526	0.9120498	0	0.24953300804096468
ENSG00000166529	0.8851868	0.1863279	-0.06821372588996552
ENSG00000166562	0.4285595	0.7183659	0.4834282530829682
ENSG00000166579	-0.6368975	-0.3412664	-0.5226565777964809
ENSG00000166595	0	0	-0.30644371719358726
ENSG00000166598	2.6362859	0.1677731	-0.19176902780263325
ENSG00000166681	0	0.3806271	-0.2083312951589356
ENSG00000166685	1.3479741	-0.2598046	0.05358394600914797
ENSG00000166689	0.6372359	0	0.12570812703864503
ENSG00000166704	0.7459889	0.2099804	0.5939561481390315
ENSG00000166716	-0.393563	-0.2668668	-0.17558092959387964
ENSG00000166734	1.279545	0	0.41980371983238235
ENSG00000166747	0.8016896	-0.1920838	0.12519823818339998
ENSG00000166783	1.1613855	0	-0.11238019854159637
ENSG00000166788	0	0	0.2577099698076794
ENSG00000166794	1.3347488	0	0.20929700896426923
ENSG00000166797	1.9143043	1.0929691	0.7554284739453163
ENSG00000166801	0	0.4593366	0.2792850968558836
ENSG00000166803	4.7031018	1.8131805	2.377233634031207
ENSG00000166848	0	0	-0.06574384307885392
ENSG00000166851	0	0.7509468	1.595006410367363
ENSG00000166855	0.9846052	0.4034317	0
ENSG00000166887	NA	NA	NA
ENSG00000166889	3.3237642	-0.2958489	-0.14598361768305315
ENSG00000166900	2.1632098	0	0.7389438786135407
ENSG00000166902	0.5432324	0	-0.19060809270227458
ENSG00000166908	0.5386802	0.5343671	0.6014255550952896
ENSG00000166912	0	-0.3796819	-0.76638669268962345
ENSG00000166925	-1.1055828	0	-0.24433162060187247
ENSG00000166928	2.8850157	1.0395958	1.2335605026250847
ENSG00000166938	0	0.3217447	-0.07696796637006517
ENSG00000166946	1.7054795	0	-0.5396139601709465
ENSG00000166949	-0.5121778	0	0
ENSG00000166971	2.016786	0	-0.360088509478641
ENSG00000167005	1.8911135	0	-0.42534993742680016
ENSG00000167074	-1.0083361	0	-1.1646341432189264
ENSG00000167077	0	0	-0.38340012538677243
ENSG00000167085	1.1129586	0	0.08448917145097759
ENSG00000167088	0.4516197	0.4700764	0.35001695334808736
ENSG00000167107	0	0.3581802	0
ENSG00000167110	1.4096708	0.5665606	0.29718771121817616
ENSG00000167112	0.5390647	0.2026233	0.40405611544036896
ENSG00000167114	0	0.3489647	0.729285664752862
ENSG00000167118	0	0.3077509	0.08030203469242085
ENSG00000167130	0.3373483	0.3690785	0.15870231924225864
ENSG00000167173	-0.8611156	-0.1442351	-0.6309006281081072
ENSG00000167183	2.1107212	0.5675451	1.8638727534480604
ENSG00000167186	1.4224215	0.5727224	0.32334996229829943
ENSG00000167193	2.6083142	0	-0.37498227494732467
ENSG00000167196	1.8104435	0	0.5189451178082032
ENSG00000167207	0	0.3013552	0.8953507445511866
ENSG00000167220	0	0	0.1480687437749239
ENSG00000167257	0	0	-0.41583661285984375
ENSG00000167258	1.6835641	0	0.4798408411742968
ENSG00000167264	-0.4865606	0	0.17631570122621978
ENSG00000167272	0	0.4962025	-0.19447578585137537
ENSG00000167280	-0.6303429	0	-0.40621052733198315
ENSG00000167283	0	0.4127928	-0.1972037234481123
ENSG00000167286	0	0	-0.287118416485765
ENSG00000167291	0	0.3130434	0.0960600632726037
ENSG00000167302	0	0	-0.25651043359698905
ENSG00000167306	1.7891352	0.4073723	1.4777366283695836
ENSG00000167325	3.2024259	0.4528942	0.3133914063094907
ENSG00000167363	0	0	0.45396240417361283
ENSG00000167380	0	0.1871593	0
ENSG00000167384	0.9355867	0.4037657	-0.07604186170981456
ENSG00000167395	0	0.1816758	0.2419906122005717
ENSG00000167434	-4.51964	-0.5041654	-6.213640653403536
ENSG00000167447	1.3868177	0.2769637	0
ENSG00000167468	0	0	-0.3003441381076046
ENSG00000167470	0	0	0.4673308223301282
ENSG00000167487	0	0.1020091	0.10614170561486894
ENSG00000167508	0	0	-0.32351415344715373
ENSG00000167513	-0.9878183	0.1826347	0.6956533913447458
ENSG00000167515	-1.2083615	0.2152103	-0.4354649625057069
ENSG00000167522	-1.2016915	-0.2938956	-0.3251170456074398
ENSG00000167523	0	0	0.3426348243311235
ENSG00000167524	1.913738	0	0
ENSG00000167526	-1.266653	-1.3802499	-0.5666434037519769
ENSG00000167536	0	0.5009071	0.6002529735922021
ENSG00000167548	-0.624995	-0.2209155	0
ENSG00000167555	-2.6390539	0	0
ENSG00000167578	0.4499601	0.2789021	0.4003059591075395
ENSG00000167595	0	0.2091729	0.2314976667628029
ENSG00000167632	0	0	0.9379303664228554
ENSG00000167635	3.8830046	0	0.21307568609814195
ENSG00000167637	NA	NA	NA
ENSG00000167670	0	0.4181049	0.4333408885510072
ENSG00000167674	-0.9445609	0.3416954	0.447183235790152
ENSG00000167685	-0.9905996	0.2130143	0.6974498214196717
ENSG00000167695	0	0	-0.09892231589139856
ENSG00000167699	1.2458998	0.7875041	0
ENSG00000167702	2.5050105	0.3007867	0.9677528225890782
ENSG00000167705	-1.4539737	0	-1.4391687493136218
ENSG00000167716	-0.6752093	0.140424	-0.3326353758087431
ENSG00000167720	1.0949327	0	0
ENSG00000167721	2.3489503	0.250006	-0.130863550877263
ENSG00000167740	0.8316238	0	0
ENSG00000167759	0	0	-2.1417848496618968
ENSG00000167770	1.7856502	0	0.30154174743198153
ENSG00000167792	-1.0042481	0.2192202	-0.2708222420957384
ENSG00000167797	1.1812344	0.1847432	0.27436213354910793
ENSG00000167799	0	-0.1530385	-1.1767198724412908
ENSG00000167815	0	0.2109436	0.5179435191561174
ENSG00000167840	0	0	-0.18620872346960066
ENSG00000167842	0.6829427	0.3179408	-0.3266762933554917
ENSG00000167862	0.4336123	0.3699358	0.34959632335782664
ENSG00000167863	0.5789743	0.6201359	0.09898158617525799
ENSG00000167881	0	0.2586074	0
ENSG00000167900	2.2532375	0.7240561	1.6579234030206653
ENSG00000167904	0.9979527	0.2687611	0.6322434459763405
ENSG00000167930	0	0.4194009	0.4750867017447357
ENSG00000167962	-0.6142241	0.1457045	0.20813791910383858
ENSG00000167965	0	0	0.4263448128625709
ENSG00000167967	0	0.5505319	0.5712136463426977
ENSG00000167969	0	0.4721271	0.6942354861673034
ENSG00000167985	0.6416622	0.3780753	0.28204627000803234
ENSG00000167986	0	0.2243583	0.2542471708933211
ENSG00000167987	0.7412423	0.3474592	0.8198752209451158
ENSG00000168000	0	0.4283941	0.17543013120454354
ENSG00000168002	0	0.5625624	0.2518799189337345
ENSG00000168003	0.7888051	0.2234738	0.3318203758732727
ENSG00000168005	0	0.1124288	0.26940066032382853
ENSG00000168014	0	0	0.5453868459072843
ENSG00000168026	0	0	0.2565256623691078
ENSG00000168028	-0.5540241	0	-0.37001057704321255
ENSG00000168036	-0.4510802	-0.1858552	-0.3358581615842412
ENSG00000168040	0.5570898	0.3162504	0.44846121492845
ENSG00000168061	0	0.1823763	0.37056510793194125
ENSG00000168066	0	-0.51321	-0.151925625977519
ENSG00000168077	-0.5364911	-0.7150063	-0.7198171001653394
ENSG00000168078	1.8978358	1.2516638	2.4921605292475166
ENSG00000168079	-6.6945669	-0.8654122	-5.501079422711973
ENSG00000168090	0.5500822	0.417795	0.13423457769665742
ENSG00000168092	0	0.2701498	0.10694093694350669
ENSG00000168096	0	0.2667872	0.6404128081436541
ENSG00000168116	0	0	-0.5864915527630445
ENSG00000168137	4.0763754	-0.1758134	0.21631546030578797
ENSG00000168159	0	0.2929825	0.7339391996883162
ENSG00000168172	1.1930953	0	-0.1648541755545465
ENSG00000168175	1.2882949	-0.3219304	-0.38172314316932127
ENSG00000168246	1.3228226	0	0.43792402325976243
ENSG00000168255	2.6124525	-0.5562367	0
ENSG00000168256	-0.414455	0	0
ENSG00000168259	1.4805014	0.2266806	0.33350707673029717
ENSG00000168282	1.548122	0.5679506	0.3466041298516257
ENSG00000168283	0.6412483	0.6943054	0.7316119207319359
ENSG00000168286	-0.4757683	0	-0.42982826981535865
ENSG00000168297	0.7983424	0	0
ENSG00000168301	1.5027298	0.4185227	1.0149054307134733
ENSG00000168303	1.176422	-0.5236097	0.21325678539558768
ENSG00000168306	NA	NA	NA
ENSG00000168329	1.329398	0	-0.5917708730226106
ENSG00000168374	3.7140612	0.3726022	0.6304284556330886
ENSG00000168393	0	0	0.3949937991382751
ENSG00000168395	0.5735382	-0.1308899	-0.27829277815422715
ENSG00000168397	-0.57689	0.3700148	0.18522286781006583
ENSG00000168398	-1.7787531	0	-0.4498096910063311
ENSG00000168404	0	0	-0.5541000450949768
ENSG00000168411	0	0	0.163892089401591
ENSG00000168434	1.2476919	0.5618781	0.8542045944835366
ENSG00000168438	0.8755483	0.1827734	0
ENSG00000168439	4.1119168	0.4099123	0.4818842859989968
ENSG00000168447	0	-0.4027082	-1.3986981266382466
ENSG00000168476	0	0.6666952	0.40274118457092895
ENSG00000168487	0.9183129	0	0.28385578747892504
ENSG00000168488	0	0	0.22753293613156667
ENSG00000168495	0	-0.1488298	-0.2561613967726029
ENSG00000168496	1.7627083	0.5339576	0.6324292799081715
ENSG00000168497	-4.3233378	-1.2131091	-4.74328366790409
ENSG00000168522	1.6450165	-0.2234077	0
ENSG00000168538	3.2381777	0	0.08403066705004528
ENSG00000168542	2.2254442	1.7943669	1.457498836571573
ENSG00000168556	1.2603531	0.6063139	0.19833591769131517
ENSG00000168564	1.378102	0	-0.3361412077174782
ENSG00000168569	0	-0.3149358	0.23214307973657355
ENSG00000168575	2.093339	0.4077512	0.6394817615613362
ENSG00000168589	0	0	0.9146523959869827
ENSG00000168591	-0.3988452	0.2073705	-0.15145881747960574
ENSG00000168615	1.7642872	0.4400567	0.18546963555945076
ENSG00000168701	0.5777394	0	0.18751852218653167
ENSG00000168710	1.1903545	0	0.15860329607081733
ENSG00000168724	1.3161938	0.3252785	0.22672902889819888
ENSG00000168758	NA	NA	NA
ENSG00000168765	1.418899	-0.3539718	0
ENSG00000168781	0	0	0.22531424195301367
ENSG00000168792	0	0	-0.6512201596492606
ENSG00000168795	0	0.2846094	-0.10652568323214676
ENSG00000168802	0	0	-0.377647306636998
ENSG00000168803	-0.2905556	0	-0.11878619347129357
ENSG00000168806	1.0594576	0.3740608	0.31516870630722177
ENSG00000168826	0	0	-0.34699347924034163
ENSG00000168872	1.2772876	-0.2196882	-0.5999624028336968
ENSG00000168876	0.7416047	-0.4661541	-0.17045165401402132
ENSG00000168904	-0.5304684	-0.4065927	-0.4746755330189749
ENSG00000168924	0	0.4021069	0.5752037473715784
ENSG00000168938	2.2998735	0.8077787	0.2540856920983502
ENSG00000168944	-0.4880634	0	-0.08173960425902628
ENSG00000168958	0.7642877	-0.5982909	0.048792051708668384
ENSG00000169016	0.7672603	0	-0.2740748836085394
ENSG00000169018	1.522929	-0.1736513	-0.3243992469434222
ENSG00000169019	0.5788912	0.3168821	0.21669241721271507
ENSG00000169021	0	0.4008098	-0.2887565165653456
ENSG00000169032	1.0512448	0	0
ENSG00000169035	-2.6048792	-1.0724284	-3.7601187067246213
ENSG00000169057	0.7070307	-0.2331366	-0.0519003831203895
ENSG00000169062	0.9745949	0.1748213	-0.09109081490990574
ENSG00000169105	0.4206784	0	0
ENSG00000169118	0.6725367	0.1543585	1.017493260088884
ENSG00000169131	0.7611317	-0.2113775	0
ENSG00000169139	2.2453348	0.5136364	0.3360079915184565
ENSG00000169155	0.7567143	0.2565884	0
ENSG00000169180	0	0.2690606	0.7527280849079881
ENSG00000169217	0	0.7004761	0.3616570248867665
ENSG00000169221	0	0.6264349	0.47752641121939704
ENSG00000169223	0.4832868	0	0.7034330165422059
ENSG00000169224	0	0	-0.40428584501231507
ENSG00000169230	0.2876316	0	0.14881672949386118
ENSG00000169255	2.1882887	0.3895302	0.6587229880428009
ENSG00000169291	-1.7176436	-0.6046914	-2.0134259606202027
ENSG00000169299	1.1710778	0	0.361580247184052
ENSG00000169359	2.2749115	0.4991582	0.2889611629046091
ENSG00000169371	NA	NA	NA
ENSG00000169375	1.0104012	0	0.3379930753327895
ENSG00000169398	2.4963908	0	0.6531254120210187
ENSG00000169410	0.5758579	0.2351673	0.4281894327124851
ENSG00000169439	2.2001351	0	-0.5738594009985504
ENSG00000169490	1.0322142	0.4597891	0.2596970487250818
ENSG00000169499	-0.8674923	-0.2069068	-0.49191285519419653
ENSG00000169519	0.5160784	-0.2938783	0.8631924026180368
ENSG00000169592	0	0	0.35246859931203234
ENSG00000169598	0.6464839	0.1057472	-0.17084788419721295
ENSG00000169607	-0.8303534	0.4440926	2.238044682180481
ENSG00000169609	0.7976624	-0.3705173	-0.2070042594760066
ENSG00000169682	0	0.3182903	0.34502950594342324
ENSG00000169683	0	0.2907755	0.5828424642925455
ENSG00000169689	0	0	0.5382117858391707
ENSG00000169696	1.5836851	0.2012933	0.5886586108694393
ENSG00000169715	-1.0131297	-1.1527537	-1.4602225812731626
ENSG00000169718	0	0.4067785	0.1884038853491306
ENSG00000169727	0	0.1622819	0.12713809016963154
ENSG00000169733	0	0	-0.13842033723372796
ENSG00000169750	0	0	0.42681534305827035
ENSG00000169764	-1.677127	0	-1.5671680148717035
ENSG00000169891	2.2664815	0.7101947	1.8196766828117497
ENSG00000169895	1.4132485	0.7697581	0.993503756801105
ENSG00000169926	0.9764896	0	-0.6065910469025155
ENSG00000169951	0	0.2516016	0.26568998966420826
ENSG00000169955	-1.7522404	0.206013	0.32051052527951834
ENSG00000169957	0	0.5847233	0.5079585936824507
ENSG00000169972	0	0	0.2858715549910577
ENSG00000169976	0	-0.2540398	-0.08356984962614009
ENSG00000170004	-0.6315604	0.3227017	0.28790718505682816
ENSG00000170037	-0.5808687	0.1618351	0
ENSG00000170043	1.234402	0	0.07678962297232135
ENSG00000170113	1.3135212	0.6017357	0.5189355088351337
ENSG00000170145	-2.7909618	-0.7399811	-1.9806451610200715
ENSG00000170166	-1.6728802	-0.3874085	-1.9691997374944255
ENSG00000170191	0.4798503	0.30453	-0.11124766980793514
ENSG00000170222	-0.4300556	-0.2674684	-0.8890461094598157
ENSG00000170242	2.1482338	0.4483082	0.09712211613581453
ENSG00000170248	1.2016713	0	0
ENSG00000170260	-0.3104505	0.44775	0.08493620102488153
ENSG00000170265	0	0.1519038	0.3049250663950246
ENSG00000170270	2.9154884	0.1880373	0.4957798934646508
ENSG00000170291	1.4568326	0	-0.32660666140783906
ENSG00000170293	0	0	0.35674485883502643
ENSG00000170296	0	-0.4929131	-0.1636267880606249
ENSG00000170310	-0.7524422	0.4000349	0.11678966237499645
ENSG00000170312	2.3821263	1.0710556	2.012252351980589
ENSG00000170315	0	0	0.09339808495399872
ENSG00000170322	-0.7428846	0	-0.22563097511861538
ENSG00000170323	-5.2278407	-2.1334229	-5.546793421152655
ENSG00000170345	4.9207051	0	-2.6009977587615545
ENSG00000170348	2.10804	0	0.24768066436442981
ENSG00000170417	-0.3307128	0	0
ENSG00000170421	1.899862	1.0007535	2.3255734415269456
ENSG00000170445	NA	NA	NA
ENSG00000170458	0	0	-1.0653765258949868
ENSG00000170468	0.9488911	0.1857437	0.2270800439152113
ENSG00000170471	1.6548724	0.1987457	0.5861954366608584
ENSG00000170473	0	0.3842453	0.6747917108077248
ENSG00000170500	2.5946768	0	1.17114069797688
ENSG00000170571	2.1069105	0.5869161	0.3658563675595503
ENSG00000170606	2.1821804	0.6696255	0.739526327986989
ENSG00000170619	1.1135444	0.0959172	0.5823839277428315
ENSG00000170631	0	0	0.17586642660074878
ENSG00000170632	2.3834522	0.1635561	0.3735904475975225
ENSG00000170633	1.8447129	0.5800627	0.48908935785637553
ENSG00000170638	-0.875276	0	0.3256920501080966
ENSG00000170677	1.2873102	0.2896911	0.33827958933560537
ENSG00000170734	-0.6974161	0.3631074	0.20370351335615297
ENSG00000170759	1.1540121	1.1069931	0
ENSG00000170832	1.1366231	0	0.7162755640202604
ENSG00000170836	1.1090577	0	-0.4688460196393875
ENSG00000170837	0	0	0.21724720222982508
ENSG00000170852	2.6925429	0	-0.22722236551800443
ENSG00000170855	0	0.3669149	-0.08835891547813013
ENSG00000170860	0.4938252	0	0.262351592531593
ENSG00000170871	0.9728741	0.2312661	0.2435319166564398
ENSG00000170889	-0.8620636	0	-0.13366166651916433
ENSG00000170892	0.8983629	0.152189	0.48809973439161697
ENSG00000170906	0	0.3782087	0.3567890821774072
ENSG00000170917	1.1028882	0	0.20562223681912528
ENSG00000170946	0	0.2198036	0.16044776505570577
ENSG00000170955	-0.6273241	0	-0.7652198366820316
ENSG00000170989	-0.8999786	-0.4334776	-1.9277210796087478
ENSG00000171045	-1.0721439	0	0.15524275107445815
ENSG00000171067	0.4874757	0	0.33337592554035134
ENSG00000171109	2.4497714	0.2406598	0.1482073948912103
ENSG00000171115	-1.4112191	0	-1.947993218248414
ENSG00000171135	0	0.5698375	-0.12175771123232461
ENSG00000171148	0.4010626	0	0.2668446897680314
ENSG00000171160	0	0.2063464	0.1623579743234845
ENSG00000171161	0	0.243985	0.5265250662768839
ENSG00000171202	0.7245371	0.2555589	-0.19371337770926603
ENSG00000171204	1.661819	0	-0.15712444674983045
ENSG00000171219	0	-0.1712393	-0.12616499194089317
ENSG00000171222	0.4878892	0.2696345	0.6922771141344743
ENSG00000171223	2.6407329	0	-0.63578078594937
ENSG00000171227	-2.837549	0	-2.3933911645596355
ENSG00000171241	0	0.8637565	1.4654254635487831
ENSG00000171262	0.705502	0.3801191	0.13264139642571585
ENSG00000171298	0	0.4387717	0.40590262584898573
ENSG00000171311	1.1238287	0.1911512	0.3091364470168661
ENSG00000171314	0.5713969	0	0
ENSG00000171320	0	0.6703492	1.9815423349322225
ENSG00000171443	0	-0.1349457	-0.13465686074466074
ENSG00000171453	1.3589849	0.4400161	0.2468828797524481
ENSG00000171456	-0.5167711	-0.2514751	-0.20992281919760875
ENSG00000171467	1.7156051	0	0
ENSG00000171475	1.3794564	0	0.27724581228323303
ENSG00000171490	1.4513759	0	-0.15467093249147573
