ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000149600	3.22e-5	4.54e-6	4.889944	3.761262	0.3149137	149951
ENSG00000285382	3.22e-5	4.54e-6	4.889944	3.761262	0.3149137	149951
ENSG00000152443	3.23e-5	4.56e-6	4.889054	3.757859	0.5141841	284309
ENSG00000139977	3.25e-5	4.57e-6	4.888118	3.754283	0.4068475	122830
ENSG00000146776	3.25e-5	4.58e-6	-4.887977	3.753747	-0.7931425	222255
ENSG00000105854	3.25e-5	4.58e-6	4.88763	3.752419	0.43402809999999997	5445
ENSG00000104327	3.27e-5	4.62e-6	-4.88591	3.745847	-0.2775037	793
ENSG00000144810	3.27e-5	4.62e-6	4.885672	3.744941	0.7868622	1295
ENSG00000069493	3.29e-5	4.65e-6	4.883955	3.738383	0.6324728	29121
ENSG00000166801	3.29e-5	4.66e-6	4.883707	3.737434	0.4593366	63901
ENSG00000006432	3.31e-5	4.67e-6	4.882794	3.733949	0.2805478	4293
ENSG00000251898	3.31e-5	4.69e-6	-4.881995	3.730898	-0.3547735	677780
ENSG00000122557	3.32e-5	4.7e-6	-4.881265	3.728111	-0.3508718	64224
ENSG00000221866	3.32e-5	4.71e-6	-4.881079	3.727401	-0.5853885	91584
ENSG00000148498	3.33e-5	4.71e-6	-4.88076	3.726184	-0.4869722	56288
ENSG00000160211	3.35e-5	4.74e-6	4.879055	3.719676	0.4777992	2539
ENSG00000168884	3.35e-5	4.75e-6	4.878775	3.718607	0.3239482	79155
ENSG00000177873	3.35e-5	4.75e-6	4.87871	3.71836	0.2998843	285267
ENSG00000127870	3.36e-5	4.76e-6	4.878022	3.715734	0.4689709	6049
ENSG00000044459	3.36e-5	4.77e-6	-4.877817	3.714951	-0.3598408	54875
ENSG00000103037	3.37e-5	4.78e-6	-4.876859	3.711294	-0.2889393	79918
ENSG00000011600	3.38e-5	4.79e-6	4.876521	3.710007	0.5970171	7305
ENSG00000203880	3.38e-5	4.8e-6	-4.875935	3.707772	-0.50915	55251
ENSG00000280663	3.38e-5	4.8e-6	-4.875935	3.707772	-0.50915	55251
ENSG00000172650	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	729092
ENSG00000204172	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	642517
ENSG00000265018	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	414224
ENSG00000204149	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	414189
ENSG00000271880	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	119385
ENSG00000188234	3.4e-5	4.83e-6	-4.874564	3.7025420000000002	-0.5068183	119016
ENSG00000128652	3.4e-5	4.84e-6	-4.874112	3.700818	-0.3905315	3232
ENSG00000121314	3.41e-5	4.85e-6	-4.873527	3.698583	-0.3425851	50836
ENSG00000272712	3.41e-5	4.85e-6	-4.873527	3.698583	-0.3425851	50836
ENSG00000277316	3.41e-5	4.85e-6	-4.873527	3.698583	-0.3425851	50836
ENSG00000106546	3.41e-5	4.85e-6	-4.873215	3.697396	-0.5009351	196
ENSG00000176788	3.43e-5	4.87e-6	4.872332	3.694028	0.4991892	10409
ENSG00000187147	3.43e-5	4.88e-6	-4.871963	3.692621	-0.3711762	55182
ENSG00000174574	3.44e-5	4.9e-6	4.870935	3.688702	0.3491214	79647
ENSG00000126524	3.45e-5	4.92e-6	-4.870081	3.685445	-0.5735025	51119
ENSG00000207980	3.45e-5	4.92e-6	-4.87005	3.685326	-0.5214234	407010
ENSG00000119979	3.45e-5	4.92e-6	4.869634	3.683741	0.3611464	404636
ENSG00000238105	3.46e-5	4.93e-6	4.869297	3.682456	0.3134482	55592
ENSG00000169249	3.46e-5	4.93e-6	4.869124	3.681796	0.3461786	8233
ENSG00000145386	3.47e-5	4.95e-6	4.868357	3.678872	0.7359547	890
ENSG00000157077	3.47e-5	4.95e-6	-4.868096	3.677879	-0.5486167	9372
ENSG00000170266	3.47e-5	4.96e-6	4.867901	3.677134	0.3996412	2720
ENSG00000200795	3.48e-5	4.96e-6	-4.867731	3.676486	-1.321005	26835
ENSG00000141699	3.49e-5	4.99e-6	4.866551	3.671987	0.4589832	162427
ENSG00000144118	3.5e-5	4.99e-6	4.866162	3.670507	0.4525969	5899
ENSG00000114999	3.51e-5	5.01e-6	4.865147	3.666638	0.284549	150465
ENSG00000169252	3.52e-5	5.04e-6	-4.863972	3.6621610000000002	-0.3655802	154
ENSG00000151131	3.53e-5	5.05e-6	4.863311	3.659645	0.5341193	121053
ENSG00000180198	3.53e-5	5.05e-6	4.863128	3.658947	0.3884107	1104
ENSG00000242125	3.53e-5	5.05e-6	4.863128	3.658947	0.3884107	8420
ENSG00000120837	3.55e-5	5.09e-6	4.861467	3.65262	0.7228513	4801
ENSG00000117000	3.56e-5	5.09e-6	-4.861318	3.652053	-0.3656552	6018
ENSG00000203756	3.57e-5	5.12e-6	4.85989	3.646615	0.4947759	253582
ENSG00000146376	3.57e-5	5.12e-6	4.85989	3.646615	0.4947759	93663
ENSG00000165244	3.59e-5	5.14e-6	4.858964	3.643086	0.2916672	195828
ENSG00000100300	3.59e-5	5.15e-6	-4.85835	3.640749	-0.5399237	706
ENSG00000170379	3.61e-5	5.17e-6	-4.857443	3.637296	-0.39425	285966
ENSG00000171161	3.61e-5	5.17e-6	4.857284	3.63669	0.243985	79894
ENSG00000163541	3.61e-5	5.17e-6	-4.857157	3.636208	-0.3412894	8802
ENSG00000136280	3.62e-5	5.19e-6	4.856494	3.633682	0.2709709	83605
ENSG00000165678	3.62e-5	5.19e-6	4.856466	3.633577	0.4247293	27069
ENSG00000155592	3.62e-5	5.2e-6	4.855961	3.631653	0.4340899	342357
ENSG00000175482	3.63e-5	5.21e-6	4.855301	3.629144	0.3351527	57804
ENSG00000022976	3.63e-5	5.21e-6	4.855245	3.628928	0.340549	55778
ENSG00000095713	3.63e-5	5.22e-6	-4.855132	3.6285	-0.389069	55118
ENSG00000105426	3.65e-5	5.25e-6	-4.85363	3.622785	-0.593995	5802
ENSG00000104427	3.66e-5	5.27e-6	-4.852723	3.619332	-0.6877346	51101
ENSG00000181856	3.66e-5	5.27e-6	-4.852674	3.619145	-0.4405267	6517
ENSG00000288174	3.66e-5	5.27e-6	-4.852674	3.619145	-0.4405267	6517
ENSG00000143742	3.66e-5	5.27e-6	4.852561	3.618714	0.4099578	6726
ENSG00000106153	3.66e-5	5.27e-6	4.852438	3.61825	0.5255411	51142
ENSG00000116016	3.67e-5	5.28e-6	-4.851956	3.616416	-0.6710842	2034
ENSG00000118965	3.68e-5	5.3e-6	4.851272	3.613811	0.5310873	57539
ENSG00000149823	3.69e-5	5.31e-6	-4.850545	3.611045	-0.3258151	738
ENSG00000147799	3.69e-5	5.32e-6	4.850047	3.609152	0.2861749	80728
ENSG00000138035	3.7e-5	5.33e-6	4.849603	3.607464	0.4916818	87178
ENSG00000125841	3.7e-5	5.34e-6	4.849452	3.60689	0.3807706	80023
ENSG00000257923	3.71e-5	5.36e-6	4.848467	3.603143	0.3730161	1523
ENSG00000149476	3.73e-5	5.39e-6	4.846786	3.596752	0.2707525	26007
ENSG00000156127	3.74e-5	5.4e-6	4.846462	3.59552	0.4100049	10538
ENSG00000198522	3.75e-5	5.42e-6	4.845715	3.592678	0.4409629	11321
ENSG00000158669	3.76e-5	5.44e-6	4.844777	3.589111	0.5988086	137964
ENSG00000035681	3.78e-5	5.46e-6	-4.843591	3.584606	-0.3184293	8439
ENSG00000262180	3.78e-5	5.47e-6	-4.843093	3.582712	-0.6661735	10896
ENSG00000284308	3.8e-5	5.5e-6	4.841814	3.577853	0.2363846	388963
ENSG00000174886	3.81e-5	5.51e-6	4.841313	3.575947	0.393454	126328
ENSG00000160991	3.81e-5	5.51e-6	4.841136	3.575277	0.4598228	80228
ENSG00000069702	3.83e-5	5.55e-6	-4.839387	3.568629	-1.0112453	7049
ENSG00000118898	3.83e-5	5.56e-6	-4.839281	3.568228	-0.5774248	5493
ENSG00000121318	3.84e-5	5.56e-6	-4.838944	3.566947	-0.5166626	50839
ENSG00000272805	3.84e-5	5.56e-6	-4.838944	3.566947	-0.5166626	50839
ENSG00000277238	3.84e-5	5.56e-6	-4.838944	3.566947	-0.5166626	50839
ENSG00000167536	3.84e-5	5.57e-6	4.838713	3.566071	0.5009071	147015
ENSG00000184209	3.84e-5	5.57e-6	4.838583	3.565578	0.2962099	11066
ENSG00000135502	3.84e-5	5.58e-6	-4.838369	3.564762	-0.3453011	65012
ENSG00000131944	3.85e-5	5.59e-6	4.837898	3.562973	0.2449277	91442
ENSG00000163946	3.85e-5	5.59e-6	4.837842	3.562762	0.4070629	23272
ENSG00000154153	3.89e-5	5.65e-6	4.835213	3.552777	0.7890006	54463
ENSG00000117226	3.9e-5	5.67e-6	4.834016	3.548233	0.7056881	2635
ENSG00000186399	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	101059918
ENSG00000206127	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	728047
ENSG00000178115	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	728047
ENSG00000282773	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	728047
ENSG00000232653	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	643699
ENSG00000283589	3.91e-5	5.68e-6	-4.83357	3.546542	-0.450064	643699
ENSG00000171757	3.91e-5	5.7e-6	-4.832965	3.544244	-0.2801515	151827
ENSG00000166831	3.92e-5	5.71e-6	-4.832322	3.541802	-0.4494765	348093
ENSG00000162413	3.93e-5	5.72e-6	-4.831868	3.540079	-0.310558	9903
ENSG00000140526	3.94e-5	5.74e-6	4.831144	3.537332	0.6604044	11057
ENSG00000115165	3.96e-5	5.77e-6	4.829605	3.531491	0.8648775	9595
ENSG00000092621	3.96e-5	5.77e-6	-4.829523	3.531179	-0.6770633	26227
ENSG00000143363	3.98e-5	5.8e-6	4.828215	3.526218	0.4089543	58497
ENSG00000196504	3.98e-5	5.81e-6	4.828098	3.525773	0.2955892	55660
ENSG00000132623	3.99e-5	5.82e-6	4.827437	3.523265	0.5574119	63926
ENSG00000132613	4e-5	5.84e-6	-4.826556	3.519925	-0.4822418	92154
ENSG00000149428	4.01e-5	5.85e-6	4.826211	3.518616	0.4447668	10525
ENSG00000280682	4.01e-5	5.85e-6	4.826211	3.518616	0.4447668	10525
ENSG00000176624	4.01e-5	5.86e-6	-4.825859	3.517281	-0.3171627	51320
ENSG00000099251	4.02e-5	5.86e-6	4.825747	3.516856	0.6071708	158160
ENSG00000132196	4.02e-5	5.86e-6	4.825747	3.516856	0.6071708	51478
ENSG00000170509	4.02e-5	5.87e-6	-4.825344	3.515325	-0.8224804	345275
ENSG00000186198	4.03e-5	5.88e-6	4.824911	3.513683	0.2502532	123264
ENSG00000257591	4.03e-5	5.88e-6	4.824872	3.513538	0.4039581	90589
ENSG00000140876	4.04e-5	5.9e-6	-4.823997	3.510221	-0.5976203	283927
ENSG00000070614	4.04e-5	5.91e-6	-4.823752	3.50929	-0.4564693	3340
ENSG00000146477	4.05e-5	5.92e-6	-4.823116	3.506879	-0.6766665	6581
ENSG00000113643	4.07e-5	5.95e-6	4.82177	3.501776	0.3910236	5917
ENSG00000131471	4.09e-5	5.98e-6	-4.820688	3.497673	-0.3911237	8639
ENSG00000168907	4.1e-5	6e-6	4.820041	3.495223	0.3397539	255189
ENSG00000196890	4.1e-5	6e-6	4.820004	3.49508	0.5675792	128312
ENSG00000285449	4.1e-5	6e-6	4.820004	3.49508	0.5675792	128312
ENSG00000047579	4.11e-5	6.02e-6	4.819126	3.491755	0.2644272	84062
ENSG00000112079	4.11e-5	6.02e-6	-4.819036	3.491413	-0.3302518	11329
ENSG00000132010	4.16e-5	6.1e-6	4.815685	3.478715	0.3882373	7568
ENSG00000183826	4.16e-5	6.1e-6	4.815523	3.478103	0.3679266	114781
ENSG00000065526	4.17e-5	6.12e-6	-4.814841	3.475517	-0.2716055	23013
ENSG00000136824	4.19e-5	6.15e-6	4.813758	3.471417	0.3773638	10592
ENSG00000119203	4.2e-5	6.17e-6	4.812819	3.4678620000000002	0.3473332	51692
ENSG00000068615	4.24e-5	6.24e-6	4.810008	3.457216	0.7582433	65055
ENSG00000204231	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000228333	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000235712	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000206289	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000227322	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000231321	4.24e-5	6.24e-6	-4.809845	3.456599	-0.2147116	6257
ENSG00000177426	4.24e-5	6.24e-6	4.809768	3.456307	0.5056721	7050
ENSG00000183578	4.25e-5	6.25e-6	4.809368	3.454794	0.3871236	388121
ENSG00000135597	4.25e-5	6.26e-6	-4.809324	3.454626	-0.4629105	85021
ENSG00000218510	4.25e-5	6.26e-6	4.809321	3.454615	0.4510969	29092
ENSG00000147649	4.26e-5	6.27e-6	4.80869	3.452227	0.3010199	92140
ENSG00000163565	4.26e-5	6.28e-6	-4.808482	3.45144	-0.5741816	3428
ENSG00000120948	4.28e-5	6.31e-6	4.807286	3.446915	0.3354106	23435
ENSG00000215472	4.28e-5	6.31e-6	4.807136	3.446345	0.2711523	100526842
ENSG00000177576	4.28e-5	6.31e-6	4.807136	3.446345	0.2711523	497661
ENSG00000166326	4.29e-5	6.32e-6	4.806673	3.444596	0.2770745	54765
ENSG00000166822	4.3e-5	6.34e-6	-4.805795	3.441274	-0.6466364	124491
ENSG00000123338	4.3e-5	6.34e-6	4.805742	3.441071	0.7214562	3071
ENSG00000162706	4.3e-5	6.35e-6	-4.80562	3.440611	-0.369857	57863
ENSG00000204922	4.3e-5	6.35e-6	4.805555	3.440364	0.3448391	790955
ENSG00000131174	4.31e-5	6.36e-6	4.804971	3.438155	0.7229538	1349
ENSG00000122068	4.31e-5	6.36e-6	4.804936	3.438023	0.5221872	84248
ENSG00000091656	4.31e-5	6.37e-6	-4.804651	3.436943	-0.7478877	79776
ENSG00000180113	4.32e-5	6.38e-6	-4.804166	3.435109	-0.2541131	221400
ENSG00000166246	4.32e-5	6.39e-6	4.80407	3.434747	0.2385959	146562
ENSG00000141499	4.34e-5	6.42e-6	4.80265	3.429373	0.1934132	55135
ENSG00000118181	4.35e-5	6.43e-6	-4.802326	3.428147	-0.3956949	6230
ENSG00000280831	4.35e-5	6.43e-6	-4.802326	3.428147	-0.3956949	6230
ENSG00000142733	4.35e-5	6.44e-6	-4.801782	3.426089	-0.3877864	9064
ENSG00000163735	4.37e-5	6.47e-6	-4.800603	3.421633	-0.2831672	6374
ENSG00000130158	4.37e-5	6.48e-6	-4.800368	3.420746	-0.3528182	57572
ENSG00000198315	4.37e-5	6.48e-6	-4.800296	3.420472	-0.3178484	7745
ENSG00000113597	4.39e-5	6.51e-6	4.799339	3.416855	0.4008321	80006
ENSG00000052344	4.39e-5	6.51e-6	4.799127	3.41605	0.7887066	5652
ENSG00000086589	4.41e-5	6.54e-6	4.798085	3.412112	0.2963983	55696
ENSG00000111711	4.41e-5	6.55e-6	4.797586	3.410227	0.7156854	51026
ENSG00000165055	4.43e-5	6.57e-6	4.796721	3.406957	0.3661991	55798
ENSG00000179776	4.44e-5	6.6e-6	-4.795904	3.403869	-0.538293	1003
ENSG00000119408	4.44e-5	6.6e-6	4.795809	3.403509	0.279607	10783
ENSG00000131437	4.46e-5	6.62e-6	4.79483	3.399811	0.5132404	11127
ENSG00000134760	4.48e-5	6.66e-6	-4.793426	3.394505	-1.2667714	1828
ENSG00000084444	4.48e-5	6.66e-6	4.793346	3.394204	0.9280228	57613
ENSG00000111348	4.5e-5	6.7e-6	4.792076	3.389406	0.5231304	397
ENSG00000162642	4.51e-5	6.7e-6	-4.791772	3.388257	-0.4646961	148423
ENSG00000149179	4.52e-5	6.72e-6	4.79111	3.385756	0.4229468	79096
ENSG00000168273	4.53e-5	6.74e-6	4.790356	3.382909	0.4056752	440957
ENSG00000157654	4.53e-5	6.75e-6	-4.790211	3.382359	-0.5052487	445815
ENSG00000241978	4.53e-5	6.75e-6	-4.790211	3.382359	-0.5052487	445815
ENSG00000243444	4.53e-5	6.75e-6	-4.790211	3.382359	-0.5052487	445815
ENSG00000166619	4.54e-5	6.76e-6	-4.789635	3.380186	-0.2783766	10904
ENSG00000126457	4.54e-5	6.76e-6	4.789624	3.380142	0.2987338	3276
ENSG00000181924	4.55e-5	6.77e-6	4.789173	3.37844	0.3237308	51287
ENSG00000170465	4.55e-5	6.78e-6	-4.788787	3.376985	-1.0095934	286887
ENSG00000185479	4.55e-5	6.78e-6	-4.788787	3.376985	-1.0095934	3854
ENSG00000205420	4.55e-5	6.78e-6	-4.788787	3.376985	-1.0095934	3853
ENSG00000186081	4.55e-5	6.78e-6	-4.788787	3.376985	-1.0095934	3852
ENSG00000161133	4.57e-5	6.81e-6	4.787768	3.373136	0.8468338	373856
ENSG00000184979	4.57e-5	6.81e-6	4.787768	3.373136	0.8468338	11274
ENSG00000147894	4.58e-5	6.82e-6	-4.787328	3.3714750000000002	-0.4119327	203228
ENSG00000103160	4.59e-5	6.85e-6	4.786456	3.368182	0.5339205	83693
ENSG00000011143	4.59e-5	6.85e-6	4.786174	3.367119	0.3445594	54903
ENSG00000165028	4.61e-5	6.88e-6	-4.785272	3.363715	-0.6156683	55335
ENSG00000251503	4.61e-5	6.88e-6	4.785232	3.363564	0.2675347	100526739
ENSG00000175279	4.61e-5	6.88e-6	4.785232	3.363564	0.2675347	378708
ENSG00000241563	4.61e-5	6.88e-6	4.785232	3.363564	0.2675347	1325
ENSG00000075856	4.62e-5	6.89e-6	4.784739	3.361703	0.5746118	9733
ENSG00000208892	4.62e-5	6.89e-6	-4.784677	3.361468	-0.6865309	677829
ENSG00000196911	4.63e-5	6.92e-6	-4.783734	3.357909	-0.4237656	3841
ENSG00000184500	4.64e-5	6.93e-6	-4.783268	3.35615	-0.6681711	5627
ENSG00000259916	4.64e-5	6.94e-6	-4.783155	3.355723	-1.1052816	100509620
ENSG00000134153	4.65e-5	6.95e-6	4.7827	3.354005	0.3353754	56851
ENSG00000198589	4.65e-5	6.96e-6	4.78229	3.35246	0.4807487	987
ENSG00000122877	4.68e-5	7.01e-6	-4.780471	3.345597	-0.7413008	1959
ENSG00000080822	4.69e-5	7.03e-6	-4.779881	3.34337	-0.4378649	56650
ENSG00000113532	4.69e-5	7.03e-6	4.779861	3.343295	0.6770007	7903
ENSG00000160972	4.71e-5	7.05e-6	4.778941	3.339826	0.3096179	84988
ENSG00000119333	4.71e-5	7.06e-6	4.778612	3.338585	0.2586305	89891
ENSG00000265480	4.72e-5	7.07e-6	4.778129	3.336763	0.259957	284085
ENSG00000118307	4.72e-5	7.08e-6	4.777899	3.335898	0.564874	55259
ENSG00000108559	4.73e-5	7.09e-6	-4.77776	3.335372	-0.5025086	4927
ENSG00000160190	4.73e-5	7.09e-6	4.777452	3.33421	0.4660013	54020
ENSG00000011260	4.73e-5	7.09e-6	4.777442	3.334175	0.3280284	51096
ENSG00000181789	4.74e-5	7.11e-6	4.776963	3.332365	0.3458127	22820
ENSG00000113742	4.74e-5	7.11e-6	4.776833	3.331876	0.4200698	80315
ENSG00000011198	4.75e-5	7.13e-6	-4.7762269999999996	3.329594	-0.5301459	51099
ENSG00000101343	4.75e-5	7.13e-6	4.775979	3.328656	0.314623	51340
ENSG00000212607	4.77e-5	7.16e-6	-4.77509	3.325306	-0.4098687	677826
ENSG00000173918	4.77e-5	7.17e-6	-4.77488	3.324513	-0.6083168	114897
ENSG00000115687	4.77e-5	7.17e-6	4.774765	3.324081	0.3205501	23178
ENSG00000086717	4.81e-5	7.23e-6	4.772766	3.316547	0.9280795	5475
ENSG00000266094	4.81e-5	7.23e-6	4.772555	3.315751	0.4346244	83593
ENSG00000272674	4.82e-5	7.25e-6	-4.771896	3.313267	-0.6075494	57717
ENSG00000137038	4.82e-5	7.26e-6	-4.771635	3.312284	-0.5079109	90871
ENSG00000153310	4.83e-5	7.27e-6	4.77124	3.310797	0.5528674	51571
ENSG00000163481	4.84e-5	7.28e-6	4.770788	3.309094	0.2370208	64320
ENSG00000006712	4.84e-5	7.29e-6	4.770561	3.308235	0.4003111	54623
ENSG00000147162	4.84e-5	7.3e-6	-4.770258	3.307095	-0.4497211	8473
ENSG00000181458	4.84e-5	7.3e-6	4.770208	3.306908	0.8109381	55076
ENSG00000164463	4.86e-5	7.33e-6	-4.769222	3.303193	-0.3941149	153222
ENSG00000102010	4.87e-5	7.34e-6	-4.768866	3.301853	-0.4357309	660
ENSG00000128581	4.87e-5	7.35e-6	4.768344	3.299883	0.4311684	64792
ENSG00000284733	4.87e-5	7.36e-6	-4.768263	3.299579	-0.5968193	729759
ENSG00000176269	4.87e-5	7.36e-6	-4.768263	3.299579	-0.5968193	441308
ENSG00000284662	4.87e-5	7.36e-6	-4.768263	3.299579	-0.5968193	81399
ENSG00000230178	4.87e-5	7.36e-6	-4.768263	3.299579	-0.5968193	26683
ENSG00000117748	4.88e-5	7.36e-6	4.768018	3.298656	0.3312259	6118
ENSG00000133818	4.89e-5	7.38e-6	-4.767348	3.296133	-0.2452639	22800
ENSG00000157045	4.9e-5	7.39e-6	4.766961	3.294676	0.4566691	123803
ENSG00000275779	4.9e-5	7.39e-6	4.766961	3.294676	0.4566691	123803
ENSG00000138399	4.93e-5	7.44e-6	4.765291	3.288387	0.5095117	79675
ENSG00000181163	4.93e-5	7.45e-6	4.764994	3.287271	0.5482592	4869
ENSG00000149182	4.94e-5	7.47e-6	4.764429	3.285143	0.3858364	84364
ENSG00000087053	4.94e-5	7.47e-6	-4.764366	3.284905	-0.3357045	8898
ENSG00000118515	4.95e-5	7.48e-6	-4.763979	3.283448	-0.563563	6446
ENSG00000171747	4.95e-5	7.49e-6	-4.76379	3.282737	-0.2463663	3960
ENSG00000282992	4.95e-5	7.49e-6	-4.76379	3.282737	-0.2463663	3960
ENSG00000207166	4.95e-5	7.49e-6	-4.763516	3.281704	-0.82006540000000006	26780
ENSG00000144021	4.96e-5	7.5e-6	-4.763252	3.28071	-0.3584258	9391
ENSG00000159788	4.96e-5	7.51e-6	4.76311	3.280175	0.2691215	6002
ENSG00000174775	4.96e-5	7.51e-6	4.763107	3.280164	0.2354743	3265
ENSG00000276536	4.96e-5	7.51e-6	4.763107	3.280164	0.2354743	3265
ENSG00000070366	4.98e-5	7.54e-6	-4.762069	3.276257	-0.2436311	23293
ENSG00000215190	4.99e-5	7.56e-6	-4.761345	3.273533	-0.2947798	106660612
ENSG00000255986	5e-5	7.57e-6	-4.760823	3.271567	-0.6249289	4498
ENSG00000170604	5.02e-5	7.61e-6	4.759533	3.266714	0.3475036	26145
ENSG00000099624	5.02e-5	7.62e-6	4.759311	3.265881	0.4433583	513
ENSG00000125144	5.03e-5	7.63e-6	-4.758842	3.264116	-0.774041	4495
ENSG00000105617	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000277808	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000278516	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000276959	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000275935	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000276774	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000278426	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000276628	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000277457	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000278257	5.08e-5	7.71e-6	4.756129	3.253909	0.3633795	79165
ENSG00000024526	5.08e-5	7.72e-6	4.756033	3.253549	0.8175579	55635
ENSG00000067082	5.1e-5	7.75e-6	-4.754898	3.24928	-0.46149	1316
ENSG00000134463	5.1e-5	7.76e-6	-4.75464	3.248311	-0.4590999	79746
ENSG00000272150	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	101929780
ENSG00000271383	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	101060226
ENSG00000162825	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	100288142
ENSG00000271425	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	100132406
ENSG00000270231	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	728841
ENSG00000269713	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	400818
ENSG00000266338	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	284565
ENSG00000263956	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	200030
ENSG00000268043	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	149013
ENSG00000142794	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	84224
ENSG00000219481	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	55672
ENSG00000270629	5.11e-5	7.77e-6	4.754199	3.246653	0.3039642	25832
ENSG00000148459	5.11e-5	7.77e-6	-4.754151	3.24647	-0.3767741	23590
ENSG00000111961	5.14e-5	7.82e-6	-4.75271	3.241054	-0.6914635	23328
ENSG00000116903	5.15e-5	7.83e-6	4.752234	3.239265	0.3564287	149371
ENSG00000186868	5.17e-5	7.88e-6	4.750797	3.233861	0.7148075	4137
ENSG00000276155	5.17e-5	7.88e-6	4.750797	3.233861	0.7148075	4137
ENSG00000277956	5.17e-5	7.88e-6	4.750797	3.233861	0.7148075	4137
ENSG00000100897	5.17e-5	7.88e-6	4.750653	3.233321	0.3921917	80344
ENSG00000284796	5.17e-5	7.88e-6	4.750653	3.233321	0.3921917	80344
ENSG00000154144	5.18e-5	7.89e-6	-4.750306	3.2320159999999998	-0.4782542	84897
ENSG00000163001	5.2e-5	7.92e-6	4.749407	3.228639	0.414956	112942
ENSG00000149932	5.2e-5	7.93e-6	4.748993	3.227084	0.2381833	124446
ENSG00000188026	5.23e-5	7.98e-6	-4.747626	3.221948	-0.3252053	353116
ENSG00000183671	5.24e-5	8e-6	4.74704	3.219743	0.3852304	2825
ENSG00000283448	5.24e-5	8e-6	4.74704	3.219743	0.3852304	2825
ENSG00000017483	5.24e-5	8e-6	4.746841	3.218998	0.5185954	92745
ENSG00000010610	5.25e-5	8.02e-6	4.746215	3.216643	0.6599138	920
ENSG00000205362	5.27e-5	8.05e-6	-4.745214	3.212885	-0.7269853	4489
ENSG00000087152	5.27e-5	8.06e-6	4.745061	3.21231	0.3032544	56970
ENSG00000108773	5.28e-5	8.07e-6	-4.74472	3.21103	-0.6416168	2648
ENSG00000240065	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000240118	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000240508	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000243594	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000243067	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000243958	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000239836	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000242711	5.29e-5	8.09e-6	4.743922	3.208033	0.7605169	5698
ENSG00000111364	5.3e-5	8.1e-6	4.743707	3.207227	0.3696094	57696
ENSG00000074071	5.3e-5	8.1e-6	4.743663	3.207059	0.3639707	65993
ENSG00000243480	5.31e-5	8.12e-6	-4.74308	3.204871	-0.6657589	279
ENSG00000187733	5.31e-5	8.12e-6	-4.74308	3.204871	-0.6657589	278
