ensembl	adj_p	p	t	B	logfc	entrez_id
ENSG00000128928	9.27e-4	3.52e-4	3.9	-0.614042	1.3158985	3712
ENSG00000239282	9.28e-4	3.52e-4	3.9	-0.615867	1.3352524	652968
ENSG00000256453	9.29e-4	3.53e-4	-3.9	-0.61708	-0.6393567	373863
ENSG00000146918	0.00093000000000000005	3.53e-4	3.9	-0.618494	0.596843	54892
ENSG00000243279	9.31e-4	3.53e-4	3.9	-0.618838	0.9972625	11230
ENSG00000126768	9.31e-4	3.53e-4	3.9	-0.618906	0.9846604	10245
ENSG00000020256	9.31e-4	3.54e-4	3.9	-0.619428	0.3129277	55734
ENSG00000148300	9.34e-4	3.55e-4	-3.9	-0.622913	-0.3661302	57109
ENSG00000280706	9.34e-4	3.55e-4	-3.9	-0.622913	-0.3661302	57109
ENSG00000204632	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000233095	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000235680	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000276051	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000206506	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000230413	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000235346	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000237216	9.34e-4	3.55e-4	3.9	-0.623028	0.7809875	3135
ENSG00000111652	9.35e-4	3.55e-4	3.9	-0.623897	0.4347043	50813
ENSG00000286190	9.36e-4	3.56e-4	-3.9	-0.625549	-1.0979241	728392
ENSG00000143578	9.37e-4	3.56e-4	3.9	-0.626673	1.2865554	148327
ENSG00000166130	9.39e-4	3.57e-4	3.9	-0.628579	1.109546	121457
ENSG00000117399	9.42e-4	3.58e-4	3.9	-0.631805	1.8548003	991
ENSG00000133805	9.44e-4	3.59e-4	3.89	-0.633853	1.1155193	272
ENSG00000134463	9.45e-4	3.59e-4	-3.89	-0.634912	-1.2382357	79746
ENSG00000105677	9.46e-4	3.6e-4	3.89	-0.636149	0.4970728	10430
ENSG00000214022	9.47e-4	3.6e-4	3.89	-0.637007	0.4889402	29803
ENSG00000169093	9.48e-4	3.61e-4	-3.89	-0.638302	-0.6463651	8623
ENSG00000177432	9.48e-4	3.61e-4	-3.89	-0.638963	-0.8606594	266812
ENSG00000149657	9.51e-4	3.62e-4	3.89	-0.641838	0.7630862	149986
ENSG00000176619	9.54e-4	3.63e-4	3.89	-0.644834	0.6400878	84823
ENSG00000148346	9.55e-4	3.64e-4	-3.89	-0.646562	-1.1720892	3934
ENSG00000184584	9.55e-4	3.64e-4	3.89	-0.646794	1.1637183	340061
ENSG00000288243	9.55e-4	3.64e-4	3.89	-0.646794	1.1637183	340061
ENSG00000243056	9.56e-4	3.64e-4	-3.89	-0.647422	-0.5816815	8637
ENSG00000104915	9.59e-4	3.65e-4	3.89	-0.650376	0.616431	8677
ENSG00000069956	9.6e-4	3.66e-4	3.89	-0.651586	0.5861052	5597
ENSG00000267978	9.61e-4	3.66e-4	-3.89	-0.653198	-0.4636155	728269
ENSG00000123584	9.61e-4	3.66e-4	-3.89	-0.653198	-0.4636155	4108
ENSG00000074621	9.61e-4	3.66e-4	-3.89	-0.653496	-0.2405359	9187
ENSG00000197121	9.64e-4	3.68e-4	-3.89	-0.656678	-0.6227993	80055
ENSG00000101442	9.64e-4	3.68e-4	3.89	-0.656989	0.6239023	79913
ENSG00000115255	9.65e-4	3.68e-4	3.89	-0.657377	1.5530324	92840
ENSG00000167113	9.65e-4	3.68e-4	3.89	-0.657615	1.1533322	51117
ENSG00000077238	9.67e-4	3.69e-4	-3.89	-0.659672	-0.7811883	3566
ENSG00000186998	9.67e-4	3.69e-4	-3.89	-0.660368	-0.8687133	129080
ENSG00000049759	9.68e-4	3.69e-4	3.89	-0.661497	1.3017563	23327
ENSG00000172243	9.69e-4	3.7e-4	3.89	-0.661767	1.526335	64581
ENSG00000137337	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000234012	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000237095	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000228575	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000225589	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000224587	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000206481	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000231135	9.69e-4	3.7e-4	-3.89	-0.662002	-0.5332768	9656
ENSG00000102606	9.69e-4	3.7e-4	3.88	-0.662449	0.6855993	8874
ENSG00000181638	9.71e-4	3.71e-4	-3.88	-0.664713	-0.7603541	286128
ENSG00000066056	9.72e-4	3.71e-4	-3.88	-0.66588	-1.7122492	7075
ENSG00000257591	9.73e-4	3.72e-4	-3.88	-0.667112	-0.220702	90589
ENSG00000014914	9.74e-4	3.72e-4	3.88	-0.667493	1.0375483	10903
ENSG00000184206	9.74e-4	3.72e-4	-3.88	-0.668318	-0.6497926	643707
ENSG00000197978	9.74e-4	3.72e-4	-3.88	-0.668318	-0.6497926	440295
ENSG00000274320	9.74e-4	3.72e-4	-3.88	-0.668318	-0.6497926	440295
ENSG00000117143	9.76e-4	3.73e-4	3.88	-0.669926	0.8820359	6675
ENSG00000066294	9.78e-4	3.74e-4	3.88	-0.672251	1.6964544	8832
ENSG00000161677	9.78e-4	3.74e-4	-3.88	-0.6725	-0.555324	126119
ENSG00000182197	9.8e-4	3.74e-4	-3.88	-0.673919	-0.6150415	2131
ENSG00000171302	9.8e-4	3.75e-4	3.88	-0.674691	0.7470329	124583
ENSG00000188811	9.84e-4	3.76e-4	3.88	-0.678695	0.7542707	387921
ENSG00000111674	9.86e-4	3.77e-4	3.88	-0.680625	1.7046761	2026
ENSG00000176978	9.87e-4	3.77e-4	3.88	-0.682005	1.0162892	29952
ENSG00000100505	9.88e-4	3.78e-4	-3.88	-0.683452	-1.5897506	114088
ENSG00000123595	9.9e-4	3.79e-4	3.88	-0.685474	0.893287	9367
ENSG00000145916	9.9e-4	3.79e-4	3.88	-0.685655	0.5397652	64777
ENSG00000197265	9.92e-4	3.8e-4	3.88	-0.687585	1.0622277	2961
ENSG00000176058	9.95e-4	3.81e-4	3.88	-0.690304	0.6162504	286262
ENSG00000165731	9.95e-4	3.81e-4	3.88	-0.691091	3.2921855	5979
ENSG00000148082	9.97e-4	3.82e-4	-3.87	-0.692893	-0.3326301	53358
ENSG00000087250	9.97e-4	3.82e-4	-3.87	-0.693065	-0.5136158	4504
ENSG00000171659	9.98e-4	3.82e-4	3.87	-0.693598	2.1923122	2857
ENSG00000258818	9.98e-4	3.82e-4	3.87	-0.693931	1.6383004	6038
ENSG00000101463	0.001	3.85e-4	3.87	-0.700235	1.6632976	79953
ENSG00000215417	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	407975
ENSG00000283705	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	407048
ENSG00000283762	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	406982
ENSG00000284375	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	406980
ENSG00000284204	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	406979
ENSG00000283815	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	406953
ENSG00000284536	0.00101	3.87e-4	-3.87	-0.705468	-0.9822459	406952
ENSG00000112576	0.00101	3.87e-4	-3.87	-0.705478	-0.6034435	896
ENSG00000185033	0.00101	3.87e-4	3.87	-0.705716	0.9067155	10509
ENSG00000284265	0.00101	3.89e-4	-3.87	-0.710094	-1.6278611	100616500
ENSG00000177283	0.00101	3.89e-4	-3.87	-0.710094	-1.6278611	8325
ENSG00000143793	0.00102	3.89e-4	-3.87	-0.711457	-0.5644117	79169
ENSG00000147679	0.00102	3.9e-4	3.87	-0.713032	0.6933499	84294
ENSG00000159140	0.00102	3.9e-4	-3.87	-0.713318	-0.3751777	6651
ENSG00000171295	0.00102	3.9e-4	3.87	-0.713334	0.496616	126070
ENSG00000067177	0.00102	3.9e-4	3.87	-0.714242	0.9501014	5255
ENSG00000176407	0.00102	3.91e-4	-3.87	-0.71502	-0.3517892	56888
ENSG00000113812	0.00102	3.91e-4	-3.87	-0.716624	-0.4630338	93973
ENSG00000221705	0.00102	3.92e-4	-3.87	-0.718963	-1.4746172	101340250
ENSG00000221475	0.00102	3.92e-4	-3.87	-0.718963	-1.4746172	100124541
ENSG00000154545	0.00102	3.92e-4	-3.87	-0.718963	-1.4746172	728239
ENSG00000187243	0.00102	3.92e-4	-3.87	-0.718963	-1.4746172	81557
ENSG00000079277	0.00102	3.92e-4	3.87	-0.719438	0.3977061	8569
ENSG00000238862	0.00103	3.94e-4	3.86	-0.724189	0.5160078	100113381
ENSG00000163938	0.00103	3.94e-4	3.86	-0.724189	0.5160078	26354
ENSG00000167693	0.00103	3.96e-4	-3.86	-0.728064	-1.0126771	64359
ENSG00000280563	0.00103	3.96e-4	-3.86	-0.728064	-1.0126771	64359
ENSG00000281300	0.00103	3.96e-4	-3.86	-0.728064	-1.0126771	64359
ENSG00000134283	0.00103	3.97e-4	3.86	-0.729937	0.4678668	51535
ENSG00000132694	0.00103	3.97e-4	3.86	-0.730217	0.572858	9826
ENSG00000111344	0.00103	3.97e-4	-3.86	-0.73067	-0.3160767	8437
ENSG00000181016	0.00104	3.99e-4	-3.86	-0.73504100000000006	-0.2939827	286006
ENSG00000127125	0.00104	3.99e-4	3.86	-0.736155	0.4172944	79717
ENSG00000025800	0.00104	4e-4	3.86	-0.736728	0.4696298	23633
ENSG00000196199	0.00104	4e-4	-3.86	-0.737135	-0.4573897	54737
ENSG00000108469	0.00104	4.01e-4	-3.86	-0.739451	-0.4450824	9400
ENSG00000171943	0.00104	4.01e-4	3.86	-0.740122	0.8182641	653464
ENSG00000196369	0.00104	4.01e-4	3.86	-0.740122	0.8182641	647135
ENSG00000077157	0.00104	4.01e-4	-3.86	-0.74086	-1.1107093	4660
ENSG00000250303	0.00104	4.01e-4	-3.86	-0.741201	-0.5471962	283140
ENSG00000144749	0.00105	4.02e-4	3.86	-0.743335	0.9015859	26018
ENSG00000282243	0.00105	4.02e-4	3.86	-0.743335	0.9015859	26018
ENSG00000161939	0.00105	4.03e-4	3.86	-0.745433	0.7644739	100529209
ENSG00000219200	0.00105	4.03e-4	3.86	-0.745433	0.7644739	440400
ENSG00000258315	0.00105	4.03e-4	3.86	-0.745433	0.7644739	124944
ENSG00000103888	0.00105	4.05e-4	3.85	-0.750154	1.9331657	57214
ENSG00000111328	0.00105	4.06e-4	3.85	-0.751801	0.613778	8099
ENSG00000284047	0.00105	4.06e-4	-3.85	-0.752194	-0.5808349	102465503
ENSG00000105649	0.00105	4.06e-4	-3.85	-0.752304	-0.4974956	5864
ENSG00000163599	0.00106	4.07e-4	-3.85	-0.755298	-0.4323166	1493
ENSG00000184564	0.00106	4.08e-4	3.85	-0.756296	3.110614	84189
ENSG00000162627	0.00106	4.08e-4	3.85	-0.756299	1.0588023	51375
ENSG00000015133	0.00106	4.09e-4	3.85	-0.75965	1.4644557	440193
ENSG00000082213	0.00106	4.1e-4	3.85	-0.76168	0.3759232	55322
ENSG00000008517	0.00107	4.11e-4	3.85	-0.76392	1.3449676	9235
ENSG00000196850	0.00107	4.11e-4	3.85	-0.764378	0.6154244	160760
ENSG00000165457	0.00107	4.11e-4	-3.85	-0.764613	-1.347339	2350
ENSG00000220161	0.00107	4.11e-4	3.85	-0.764691	1.162771	400579
ENSG00000162522	0.00107	4.11e-4	3.85	-0.76476	0.6450183	57648
ENSG00000017797	0.00107	4.12e-4	-3.85	-0.766359	-0.5416637	10928
ENSG00000205356	0.00107	4.13e-4	-3.85	-0.767788	-0.667376	25851
ENSG00000106367	0.00107	4.14e-4	3.85	-0.770017	0.7334398	1174
ENSG00000184967	0.00107	4.14e-4	-3.85	-0.772013	-0.731218	79050
ENSG00000288146	0.00107	4.14e-4	-3.85	-0.772013	-0.731218	79050
ENSG00000139514	0.00108	4.15e-4	3.85	-0.774217	0.9357352	6541
ENSG00000178035	0.00108	4.16e-4	-3.85	-0.775039	-0.7861176	3615
ENSG00000110756	0.00108	4.16e-4	3.85	-0.775943	0.9487051	11234
ENSG00000288445	0.00108	4.16e-4	3.85	-0.775943	0.9487051	11234
ENSG00000161526	0.00108	4.17e-4	-3.84	-0.778011	-0.5187929	29115
ENSG00000101182	0.00108	4.18e-4	3.84	-0.780298	0.722628	5688
ENSG00000177613	0.00108	4.19e-4	3.84	-0.782274	0.4892856	23283
ENSG00000176731	0.00109	4.21e-4	-3.84	-0.786162	-0.3675329	401466
ENSG00000159461	0.00109	4.21e-4	3.84	-0.786886	1.0887731	267
ENSG00000065154	0.00109	4.21e-4	3.84	-0.78706	1.0243689	4942
ENSG00000125845	0.00109	4.22e-4	-3.84	-0.788317	-0.7385222	650
ENSG00000013810	0.00109	4.22e-4	3.84	-0.788591	1.2112424	10460
ENSG00000176209	0.00109	4.22e-4	3.84	-0.788773	0.7587017	114926
ENSG00000125864	0.00109	4.22e-4	-3.84	-0.789096	-0.26516	631
ENSG00000179152	0.00109	4.22e-4	3.84	-0.7896	1.0983268	285343
ENSG00000125144	0.00109	4.23e-4	-3.84	-0.79269	-0.857539	4495
ENSG00000136807	0.0011	4.24e-4	3.84	-0.793778	0.5060813	1025
ENSG00000164758	0.0011	4.26e-4	3.84	-0.798752	0.849364	90390
ENSG00000135945	0.00111	4.28e-4	3.84	-0.803451	0.4828974	51455
ENSG00000165025	0.00111	4.28e-4	3.84	-0.803885	0.9260034	6850
ENSG00000175832	0.00111	4.3e-4	-3.83	-0.807591	-0.8003131	2118
ENSG00000175416	0.00111	4.3e-4	-3.83	-0.807672	-0.5616906	1212
ENSG00000266714	0.00111	4.3e-4	-3.83	-0.808271	-0.9278093	80022
ENSG00000086827	0.00111	4.31e-4	3.83	-0.809123	0.7927817	9183
ENSG00000108786	0.00111	4.32e-4	-3.83	-0.811318	-0.7124629	3292
ENSG00000176973	0.00111	4.32e-4	3.83	-0.811742	0.4809315	23625
ENSG00000140950	0.00112	4.33e-4	-3.83	-0.814218	-0.8859969	57707
ENSG00000204370	0.00112	4.33e-4	3.83	-0.814676	0.8918529	6392
ENSG00000109929	0.00112	4.34e-4	3.83	-0.816172	1.5822658	6309
ENSG00000237441	0.00112	4.34e-4	3.83	-0.817179	0.6652468	5863
ENSG00000206282	0.00112	4.34e-4	3.83	-0.817179	0.6652468	5863
ENSG00000237825	0.00112	4.34e-4	3.83	-0.817179	0.6652468	5863
ENSG00000228736	0.00112	4.34e-4	3.83	-0.817179	0.6652468	5863
ENSG00000224841	0.00112	4.34e-4	3.83	-0.817179	0.6652468	5863
ENSG00000144354	0.00112	4.35e-4	-3.83	-0.819022	-0.230315	83879
ENSG00000117859	0.00112	4.35e-4	3.83	-0.819399	1.0541094	114883
ENSG00000122574	0.00112	4.36e-4	-3.83	-0.819816	-1.1931881	644150
ENSG00000237984	0.00112	4.36e-4	3.83	-0.820447	0.7846911	11191
ENSG00000103507	0.00113	4.38e-4	3.83	-0.824409	0.6630671	10295
ENSG00000143222	0.00113	4.38e-4	3.83	-0.824855	0.6164194	51506
ENSG00000134762	0.00113	4.38e-4	-3.83	-0.82605	-1.2616557	1825
ENSG00000113407	0.00113	4.4e-4	3.83	-0.829337	0.5976427	6897
ENSG00000182985	0.00113	4.4e-4	3.83	-0.830061	1.5811424	23705
ENSG00000095739	0.00114	4.43e-4	3.82	-0.834917	2.2237795	25805
ENSG00000170836	0.00114	4.43e-4	3.82	-0.835358	1.1090577	8493
ENSG00000186566	0.00114	4.44e-4	-3.82	-0.837199	-0.7342835	23131
ENSG00000189334	0.00114	4.44e-4	3.82	-0.838687	1.9889146	57402
ENSG00000142002	0.00114	4.44e-4	-3.82	-0.838966	-0.468952	91039
ENSG00000072310	0.00115	4.45e-4	3.82	-0.840717	1.1882034	6720
ENSG00000115380	0.00115	4.48e-4	-3.82	-0.846938	-2.0840531	2202
ENSG00000148606	0.00115	4.49e-4	-3.82	-0.848212	-0.6284631	11128
ENSG00000156026	0.00115	4.49e-4	3.82	-0.848391	0.7579241	90550
ENSG00000183527	0.00116	4.5e-4	3.82	-0.851984	1.0775527	8624
ENSG00000100139	0.00117	4.54e-4	-3.82	-0.859193	-0.9829203	85377
ENSG00000203809	0.00117	4.54e-4	-3.82	-0.860017	-0.2388066	100113403
ENSG00000089356	0.00117	4.55e-4	3.82	-0.860936	1.2947875	5349
ENSG00000134138	0.00117	4.55e-4	-3.82	-0.861453	-1.4404951	4212
ENSG00000157227	0.00117	4.56e-4	3.81	-0.864133	1.9937622	4323
ENSG00000283709	0.00117	4.56e-4	-3.81	-0.864266	-0.6482766	387644
ENSG00000144331	0.00117	4.57e-4	3.81	-0.866385	3.4105098	151126
ENSG00000175564	0.00117	4.58e-4	-3.81	-0.866954	-0.44678060000000003	7352
ENSG00000186832	0.00118	4.58e-4	-3.81	-0.868995	-1.1118953	3868
ENSG00000164010	0.00118	4.59e-4	-3.81	-0.869682	-0.7454559	114625
ENSG00000132906	0.00118	4.61e-4	3.81	-0.874835	0.4230244	842
ENSG00000173889	0.00119	4.62e-4	3.81	-0.87637	0.9351904	80012
ENSG00000128272	0.00119	4.63e-4	-3.81	-0.878689	-0.4501915	468
ENSG00000142684	0.00119	4.65e-4	-3.81	-0.882855	-0.7937553	51042
ENSG00000137807	0.00119	4.66e-4	3.81	-0.884092	1.3408755	9493
ENSG00000141219	0.00119	4.66e-4	3.81	-0.884353	0.6653106	55028
ENSG00000104907	0.0012	4.68e-4	-3.81	-0.889105	-0.7155287	55621
ENSG00000125726	0.0012	4.69e-4	-3.81	-0.890812	-0.3943571	970
ENSG00000146143	0.00121	4.7e-4	-3.8	-0.893681	-0.2664416	5558
ENSG00000246526	0.00121	4.72e-4	-3.8	-0.896881	-0.4974693	339988
ENSG00000155016	0.00121	4.72e-4	-3.8	-0.897838	-0.8968818	113612
ENSG00000153406	0.00121	4.74e-4	3.8	-0.900691	0.7565164	57407
ENSG00000274684	0.00121	4.74e-4	3.8	-0.900691	0.7565164	57407
ENSG00000116580	0.00121	4.74e-4	3.8	-0.900937	0.581385	54856
ENSG00000173276	0.00121	4.74e-4	3.8	-0.901547	1.3424701000000001	49854
ENSG00000117411	0.00122	4.75e-4	-3.8	-0.902411	-0.5619171	8704
ENSG00000173465	0.00122	4.78e-4	3.8	-0.908534	0.6831151	10534
ENSG00000178980	0.00123	4.79e-4	3.8	-0.910605	0.6878544	6415
ENSG00000129235	0.00123	4.8e-4	3.8	-0.912294	0.7128182	84817
ENSG00000078070	0.00123	4.81e-4	-3.8	-0.915495	-0.6243801	56922
ENSG00000148444	0.00124	4.84e-4	3.79	-0.921341	0.6053989	23412
ENSG00000196700	0.00124	4.84e-4	3.79	-0.921648	0.5896562	57473
ENSG00000135506	0.00124	4.85e-4	-3.79	-0.92255	-0.3818969	10956
ENSG00000171174	0.00124	4.87e-4	3.79	-0.926337	1.0140088	64080
ENSG00000139624	0.00125	4.87e-4	3.79	-0.927783	0.4387413	91012
ENSG00000138604	0.00125	4.91e-4	3.79	-0.934682	1.3386249	26035
ENSG00000121417	0.00126	4.92e-4	3.79	-0.937201	0.7149582	10520
ENSG00000106443	0.00126	4.92e-4	3.79	-0.937498	0.4809488	9678
ENSG00000040275	0.00126	4.93e-4	3.79	-0.937721	0.7836107	54908
ENSG00000133195	0.00126	4.95e-4	3.79	-0.94283	1.2636111	201266
ENSG00000282291	0.00126	4.95e-4	3.79	-0.94283	1.2636111	201266
ENSG00000285189	0.00126	4.95e-4	3.79	-0.94283	1.2636111	201266
ENSG00000130821	0.00127	4.96e-4	-3.79	-0.9439	-1.2034014	6535
ENSG00000196090	0.00127	4.97e-4	3.79	-0.946083	2.2968218	11122
ENSG00000172380	0.00127	4.97e-4	3.79	-0.94709	0.6202361	55970
ENSG00000141098	0.00127	4.98e-4	-3.79	-0.948506	-0.3943455	81577
ENSG00000205413	0.00127	4.99e-4	3.78	-0.950275	1.374347	54809
ENSG00000148337	0.00128	5.01e-4	-3.78	-0.954647	-0.663979	25792
ENSG00000149136	0.00128	5.02e-4	3.78	-0.956441	1.0609163	6749
ENSG00000089737	0.00128	5.03e-4	-3.78	-0.957571	-0.4464267	57062
ENSG00000273761	0.00128	5.03e-4	-3.78	-0.957571	-0.4464267	57062
ENSG00000117586	0.00128	5.03e-4	3.78	-0.958032	1.0799176	7292
ENSG00000174842	0.00128	5.04e-4	3.78	-0.960084	0.7915673	11146
ENSG00000152219	0.00129	5.05e-4	3.78	-0.961204	0.6203797	120534
ENSG00000127452	0.00129	5.05e-4	3.78	-0.961957	0.5092001	54850
ENSG00000100201	0.00129	5.06e-4	3.78	-0.962915	1.927382	10521
ENSG00000113734	0.00129	5.06e-4	-3.78	-0.964264	-0.597956	662
ENSG00000079257	0.00129	5.08e-4	3.78	-0.967648	0.7892848	56925
ENSG00000114480	0.00129	5.08e-4	-3.78	-0.967918	-1.0182499	2632
ENSG00000186417	0.00129	5.08e-4	-3.78	-0.968004	-2.103246	342035
ENSG00000186141	0.0013	5.1e-4	3.78	-0.971453	0.6196477	10623
ENSG00000136521	0.0013	5.11e-4	3.78	-0.973917	0.5455608	4711
ENSG00000277150	0.0013	5.12e-4	3.78	-0.974007	0.8401596	474384
ENSG00000274791	0.0013	5.12e-4	3.78	-0.974007	0.8401596	474383
ENSG00000277203	0.0013	5.12e-4	3.78	-0.974007	0.8401596	8263
ENSG00000136813	0.0013	5.12e-4	3.78	-0.974086	0.9886859	23392
ENSG00000113722	0.0013	5.12e-4	-3.78	-0.974223	-0.4102741	1044
ENSG00000010327	0.0013	5.12e-4	-3.78	-0.975009	-1.4867125	23166
ENSG00000121068	0.0013	5.13e-4	-3.78	-0.976315	-0.6961183	6909
ENSG00000153879	0.0013	5.13e-4	3.78	-0.976878	1.2947459	1054
ENSG00000196357	0.00131	5.15e-4	3.77	-0.981412	0.6416692	147929
ENSG00000054690	0.00131	5.16e-4	-3.77	-0.981751	-1.3278344	57475
ENSG00000149418	0.00131	5.16e-4	3.77	-0.983224	1.1057938	6768
ENSG00000188021	0.00131	5.17e-4	-3.77	-0.984446	-0.7844759	29978
ENSG00000148218	0.00132	5.18e-4	3.77	-0.98549	1.1703806	210
ENSG00000135077	0.00132	5.19e-4	3.77	-0.987087	0.9798928	84868
ENSG00000140320	0.00132	5.19e-4	3.77	-0.988155	0.4577616	22893
ENSG00000137221	0.00132	5.19e-4	-3.77	-0.988275	-0.3002449	93643
ENSG00000241468	0.00132	5.19e-4	3.77	-0.988612	0.4356837	9551
ENSG00000084444	0.00132	5.2e-4	3.77	-0.989562	1.5703437	57613
ENSG00000144524	0.00132	5.22e-4	-3.77	-0.993292	-0.4541924	64708
ENSG00000101158	0.00133	5.22e-4	3.77	-0.993878	0.6829016	51497
ENSG00000169252	0.00133	5.23e-4	-3.77	-0.995298	-1.7356624	154
ENSG00000170373	0.00133	5.26e-4	3.77	-1.001452	3.4255798	1469
ENSG00000168765	0.00134	5.29e-4	3.76	-1.006328	1.418899	2948
ENSG00000198169	0.00134	5.3e-4	3.76	-1.007181	0.7178029	90987
ENSG00000278062	0.00134	5.3e-4	3.76	-1.007181	0.7178029	90987
ENSG00000181617	0.00134	5.3e-4	-3.76	-1.007513	-2.6761124	260436
ENSG00000172175	0.00134	5.3e-4	3.76	-1.008369	0.9799874	10892
ENSG00000177239	0.00134	5.31e-4	-3.76	-1.008983	-0.5165386	11253
ENSG00000163947	0.00134	5.31e-4	3.76	-1.009192	0.8710236	50650
ENSG00000170624	0.00135	5.32e-4	3.76	-1.01096	1.7570102	6444
ENSG00000197879	0.00135	5.32e-4	-3.76	-1.012322	-0.4541655	4641
ENSG00000173114	0.00135	5.34e-4	-3.76	-1.015141	-1.3857149	54674
ENSG00000169926	0.00135	5.35e-4	3.76	-1.016431	0.9764896	51621
ENSG00000275746	0.00135	5.35e-4	3.76	-1.016431	0.9764896	51621
ENSG00000188766	0.00136	5.37e-4	-3.76	-1.020455	-0.519529	399473
ENSG00000135931	0.00136	5.39e-4	3.76	-1.023356	0.5470777	80210
ENSG00000240747	0.00137	5.39e-4	-3.76	-1.024925	-0.8127116	100506243
ENSG00000109501	0.00137	5.4e-4	3.76	-1.025413	0.972222	7466
ENSG00000134575	0.00137	5.41e-4	3.76	-1.026886	0.8705754	53
ENSG00000254806	0.00137	5.42e-4	3.76	-1.028807	0.9148056	767557
ENSG00000244274	0.00137	5.42e-4	3.76	-1.028807	0.9148056	55861
ENSG00000266010	0.00137	5.42e-4	-3.76	-1.029141	-0.3890409	100128893
ENSG00000103460	0.00137	5.43e-4	3.76	-1.031453	2.5706573	27324
ENSG00000107816	0.00137	5.43e-4	3.76	-1.031523	0.8064377	84445
ENSG00000138085	0.00137	5.43e-4	3.76	-1.032154	0.4583543	51374
ENSG00000198959	0.00138	5.45e-4	3.75	-1.034019	1.3082378	7052
ENSG00000205403	0.00138	5.45e-4	3.75	-1.03454	1.7167584	3426
ENSG00000147274	0.00138	5.45e-4	3.75	-1.035055	0.6476155	27316
ENSG00000206979	0.00138	5.45e-4	3.75	-1.035055	0.6476155	26787
ENSG00000109390	0.00138	5.46e-4	3.75	-1.035897	0.441695	4717
ENSG00000183696	0.00138	5.47e-4	-3.75	-1.038437	-0.7317028	7378
ENSG00000000460	0.00139	5.5e-4	3.75	-1.043743	0.7911314	55732
ENSG00000159761	0.00139	5.51e-4	-3.75	-1.045963	-0.5041552	388284
ENSG00000075089	0.00139	5.52e-4	3.75	-1.047169	0.5822947	64431
ENSG00000124762	0.0014	5.53e-4	3.75	-1.0485120000000001	0.9724338	1026
ENSG00000122390	0.0014	5.53e-4	3.75	-1.049318	0.4671372	79903
ENSG00000198932	0.0014	5.54e-4	-3.75	-1.050604	-1.0082345	9737
ENSG00000184731	0.0014	5.57e-4	3.75	-1.054996	1.730351	642273
ENSG00000096063	0.0014	5.57e-4	3.75	-1.05555	0.5615106	6732
ENSG00000164237	0.00141	5.58e-4	3.75	-1.05775	1.0013028	134147
ENSG00000127252	0.00141	5.59e-4	-3.75	-1.059294	-0.9196347	57110
ENSG00000126970	0.00141	5.59e-4	-3.75	-1.059621	-0.4459576	55906
ENSG00000070950	0.00141	5.61e-4	-3.75	-1.061844	-0.5293893	56852
ENSG00000104671	0.00141	5.61e-4	3.75	-1.06188	0.9592871	10671
ENSG00000178385	0.00141	5.61e-4	-3.74	-1.062777	-1.0799632	389072
ENSG00000285005	0.00141	5.61e-4	-3.74	-1.062777	-1.0799632	389072
ENSG00000092847	0.00141	5.61e-4	-3.74	-1.063196	-0.7345854	26523
ENSG00000107798	0.00142	5.62e-4	3.74	-1.063888	1.0700358	3988
ENSG00000170310	0.00142	5.62e-4	-3.74	-1.064094	-0.7524422	9482
ENSG00000173436	0.00142	5.62e-4	3.74	-1.064222	0.5667121	440574
ENSG00000185585	0.00142	5.63e-4	-3.74	-1.065963	-1.036116	169611
ENSG00000104883	0.00142	5.65e-4	-3.74	-1.069046	-0.5652322	92960
ENSG00000284458	0.00143	5.67e-4	3.74	-1.072583	0.5885325	100302240
ENSG00000239195	0.00143	5.67e-4	3.74	-1.072583	0.5885325	692072
ENSG00000206799	0.00143	5.67e-4	3.74	-1.072583	0.5885325	692063
ENSG00000210825	0.00143	5.67e-4	3.74	-1.072583	0.5885325	677822
ENSG00000207145	0.00143	5.67e-4	3.74	-1.072583	0.5885325	677805
